DateTime;Players;Average Players;Twitch Viewers;game
03.01.24 06:00;9704;15428;389;forza_horizon_5
03.01.24 06:10;9656;;389;forza_horizon_5
03.01.24 06:20;9681;;389;forza_horizon_5
03.01.24 06:30;9693;;389;forza_horizon_5
03.01.24 06:40;9684;;389;forza_horizon_5
03.01.24 06:50;9790;;389;forza_horizon_5
03.01.24 07:00;9784;15417;279;forza_horizon_5
03.01.24 07:10;9761;;279;forza_horizon_5
03.01.24 07:20;9780;;279;forza_horizon_5
03.01.24 07:30;9818;;279;forza_horizon_5
03.01.24 07:40;9937;;279;forza_horizon_5
03.01.24 07:50;10150;;279;forza_horizon_5
03.01.24 08:00;10345;15394;238;forza_horizon_5
03.01.24 08:10;10483;;238;forza_horizon_5
03.01.24 08:20;10697;;238;forza_horizon_5
03.01.24 08:30;10924;;238;forza_horizon_5
03.01.24 08:40;11147;;238;forza_horizon_5
03.01.24 08:50;11258;;238;forza_horizon_5
03.01.24 09:00;11435;15382;171;forza_horizon_5
03.01.24 09:10;11769;;171;forza_horizon_5
03.01.24 09:20;12091;;171;forza_horizon_5
03.01.24 09:30;12277;;171;forza_horizon_5
03.01.24 09:40;12616;;171;forza_horizon_5
03.01.24 09:50;12930;;171;forza_horizon_5
03.01.24 10:00;13221;15363;152;forza_horizon_5
03.01.24 10:10;13491;;152;forza_horizon_5
03.01.24 10:20;13870;;152;forza_horizon_5
03.01.24 10:30;14147;;152;forza_horizon_5
03.01.24 10:40;14462;;152;forza_horizon_5
03.01.24 10:50;14967;;152;forza_horizon_5
03.01.24 11:00;15374;15329;138;forza_horizon_5
03.01.24 11:10;15824;;138;forza_horizon_5
03.01.24 11:20;16318;;138;forza_horizon_5
03.01.24 11:30;16778;;138;forza_horizon_5
03.01.24 11:40;17269;;138;forza_horizon_5
03.01.24 11:50;17593;;138;forza_horizon_5
03.01.24 12:00;17892;15291;114;forza_horizon_5
03.01.24 12:10;18323;;114;forza_horizon_5
03.01.24 12:20;18794;;114;forza_horizon_5
03.01.24 12:30;19222;;114;forza_horizon_5
03.01.24 12:40;19734;;114;forza_horizon_5
03.01.24 12:50;20088;;114;forza_horizon_5
03.01.24 13:00;20367;15254;166;forza_horizon_5
03.01.24 13:10;20762;;166;forza_horizon_5
03.01.24 13:20;21112;;166;forza_horizon_5
03.01.24 13:30;21314;;166;forza_horizon_5
03.01.24 13:40;21591;;166;forza_horizon_5
03.01.24 13:50;21928;;166;forza_horizon_5
03.01.24 14:00;21990;15225;173;forza_horizon_5
03.01.24 14:10;22169;;173;forza_horizon_5
03.01.24 14:20;22419;;173;forza_horizon_5
03.01.24 14:30;22414;;173;forza_horizon_5
03.01.24 14:40;22501;;173;forza_horizon_5
03.01.24 14:50;22449;;173;forza_horizon_5
03.01.24 15:00;22100;15222;213;forza_horizon_5
03.01.24 15:10;21487;;213;forza_horizon_5
03.01.24 15:20;21196;;213;forza_horizon_5
03.01.24 15:30;20830;;213;forza_horizon_5
03.01.24 15:40;20563;;213;forza_horizon_5
03.01.24 15:50;20421;;213;forza_horizon_5
03.01.24 16:00;20122;15224;259;forza_horizon_5
03.01.24 16:10;19704;;259;forza_horizon_5
03.01.24 16:20;19597;;259;forza_horizon_5
03.01.24 16:30;19505;;259;forza_horizon_5
03.01.24 16:40;19374;;259;forza_horizon_5
03.01.24 16:50;19184;;259;forza_horizon_5
03.01.24 17:00;18938;15234;260;forza_horizon_5
03.01.24 17:10;18689;;260;forza_horizon_5
03.01.24 17:20;18547;;260;forza_horizon_5
03.01.24 17:30;18521;;260;forza_horizon_5
03.01.24 17:40;18384;;260;forza_horizon_5
03.01.24 17:50;18352;;260;forza_horizon_5
03.01.24 18:00;18259;15248;422;forza_horizon_5
03.01.24 18:10;18149;;422;forza_horizon_5
03.01.24 18:20;18023;;422;forza_horizon_5
03.01.24 18:30;17954;;422;forza_horizon_5
03.01.24 18:40;17926;;422;forza_horizon_5
03.01.24 18:50;17913;;422;forza_horizon_5
03.01.24 19:00;17737;15252;638;forza_horizon_5
03.01.24 19:10;17694;;638;forza_horizon_5
03.01.24 19:20;17600;;638;forza_horizon_5
03.01.24 19:30;17608;;638;forza_horizon_5
03.01.24 19:40;17523;;638;forza_horizon_5
03.01.24 19:50;17410;;638;forza_horizon_5
03.01.24 20:00;17186;15254;627;forza_horizon_5
03.01.24 20:10;16874;;627;forza_horizon_5
03.01.24 20:20;16833;;627;forza_horizon_5
03.01.24 20:30;16766;;627;forza_horizon_5
03.01.24 20:40;16602;;627;forza_horizon_5
03.01.24 20:50;16367;;627;forza_horizon_5
03.01.24 21:00;16107;15254;1699;forza_horizon_5
03.01.24 21:10;15691;;1699;forza_horizon_5
03.01.24 21:20;15415;;1699;forza_horizon_5
03.01.24 21:30;15035;;1699;forza_horizon_5
03.01.24 21:40;14763;;1699;forza_horizon_5
03.01.24 21:50;14497;;1699;forza_horizon_5
03.01.24 22:00;14253;15258;1619;forza_horizon_5
03.01.24 22:10;14004;;1619;forza_horizon_5
03.01.24 22:20;13749;;1619;forza_horizon_5
03.01.24 22:30;13454;;1619;forza_horizon_5
03.01.24 22:40;13169;;1619;forza_horizon_5
03.01.24 22:50;12908;;1619;forza_horizon_5
03.01.24 23:00;12543;15262;412;forza_horizon_5
03.01.24 23:10;12167;;412;forza_horizon_5
03.01.24 23:20;11901;;412;forza_horizon_5
03.01.24 23:30;11639;;412;forza_horizon_5
03.01.24 23:40;11317;;412;forza_horizon_5
03.01.24 23:50;11153;;412;forza_horizon_5
04.01.24 00:00;10934;15262;423;forza_horizon_5
04.01.24 00:10;10723;;423;forza_horizon_5
04.01.24 00:20;10642;;423;forza_horizon_5
04.01.24 00:30;10572;;423;forza_horizon_5
04.01.24 00:40;10443;;423;forza_horizon_5
04.01.24 00:50;10389;;423;forza_horizon_5
04.01.24 01:00;10279;15267;394;forza_horizon_5
04.01.24 01:10;10220;;394;forza_horizon_5
04.01.24 01:20;10212;;394;forza_horizon_5
04.01.24 01:30;10193;;394;forza_horizon_5
04.01.24 01:40;10131;;394;forza_horizon_5
04.01.24 01:50;10191;;394;forza_horizon_5
04.01.24 02:00;10245;15274;335;forza_horizon_5
04.01.24 02:10;10212;;335;forza_horizon_5
04.01.24 02:20;10195;;335;forza_horizon_5
04.01.24 02:30;10200;;335;forza_horizon_5
04.01.24 02:40;10326;;335;forza_horizon_5
04.01.24 02:50;10336;;335;forza_horizon_5
04.01.24 03:00;10373;15285;344;forza_horizon_5
04.01.24 03:10;10293;;344;forza_horizon_5
04.01.24 03:20;10239;;344;forza_horizon_5
04.01.24 03:30;10166;;344;forza_horizon_5
04.01.24 03:40;10066;;344;forza_horizon_5
04.01.24 03:50;9961;;344;forza_horizon_5
04.01.24 04:00;10001;15286;307;forza_horizon_5
04.01.24 04:10;10141;;307;forza_horizon_5
04.01.24 04:20;10294;;307;forza_horizon_5
04.01.24 04:30;10361;;307;forza_horizon_5
04.01.24 04:40;10448;;307;forza_horizon_5
04.01.24 04:50;10456;;307;forza_horizon_5
04.01.24 05:00;10394;15290;205;forza_horizon_5
04.01.24 05:10;10261;;205;forza_horizon_5
04.01.24 05:20;10169;;205;forza_horizon_5
04.01.24 05:30;10026;;205;forza_horizon_5
04.01.24 05:40;9774;;205;forza_horizon_5
04.01.24 05:50;9687;;205;forza_horizon_5
04.01.24 06:00;9576;15293;169;forza_horizon_5
04.01.24 06:10;9512;;169;forza_horizon_5
04.01.24 06:20;9476;;169;forza_horizon_5
04.01.24 06:30;9481;;169;forza_horizon_5
04.01.24 06:40;9501;;169;forza_horizon_5
04.01.24 06:50;9494;;169;forza_horizon_5
04.01.24 07:00;9547;15296;178;forza_horizon_5
04.01.24 07:10;9533;;178;forza_horizon_5
04.01.24 07:20;9579;;178;forza_horizon_5
04.01.24 07:30;9666;;178;forza_horizon_5
04.01.24 07:40;9839;;178;forza_horizon_5
04.01.24 07:50;9921;;178;forza_horizon_5
04.01.24 08:00;9995;15296;167;forza_horizon_5
04.01.24 08:10;10151;;167;forza_horizon_5
04.01.24 08:20;10366;;167;forza_horizon_5
04.01.24 08:30;10467;;167;forza_horizon_5
04.01.24 08:40;10678;;167;forza_horizon_5
04.01.24 08:50;10983;;167;forza_horizon_5
04.01.24 09:00;11169;15291;148;forza_horizon_5
04.01.24 09:10;11432;;148;forza_horizon_5
04.01.24 09:20;11675;;148;forza_horizon_5
04.01.24 09:30;11887;;148;forza_horizon_5
04.01.24 09:40;12162;;148;forza_horizon_5
04.01.24 09:50;12439;;148;forza_horizon_5
04.01.24 10:00;12587;15286;152;forza_horizon_5
04.01.24 10:10;12806;;152;forza_horizon_5
04.01.24 10:20;13166;;152;forza_horizon_5
04.01.24 10:30;13615;;152;forza_horizon_5
04.01.24 10:40;14049;;152;forza_horizon_5
04.01.24 10:50;14471;;152;forza_horizon_5
04.01.24 11:00;14893;15271;217;forza_horizon_5
04.01.24 11:10;15334;;217;forza_horizon_5
04.01.24 11:20;15744;;217;forza_horizon_5
04.01.24 11:30;16106;;217;forza_horizon_5
04.01.24 11:40;16340;;217;forza_horizon_5
04.01.24 11:50;16740;;217;forza_horizon_5
04.01.24 12:00;17087;15274;266;forza_horizon_5
04.01.24 12:10;17626;;266;forza_horizon_5
04.01.24 12:20;18163;;266;forza_horizon_5
04.01.24 12:30;18677;;266;forza_horizon_5
04.01.24 12:40;19211;;266;forza_horizon_5
04.01.24 12:50;19649;;266;forza_horizon_5
04.01.24 13:00;20028;15289;404;forza_horizon_5
04.01.24 13:10;20237;;404;forza_horizon_5
04.01.24 13:20;20613;;404;forza_horizon_5
04.01.24 13:30;20976;;404;forza_horizon_5
04.01.24 13:40;21457;;404;forza_horizon_5
04.01.24 13:50;21827;;404;forza_horizon_5
04.01.24 14:00;22238;15403;495;forza_horizon_5
04.01.24 14:10;22479;;495;forza_horizon_5
04.01.24 14:20;23065;;495;forza_horizon_5
04.01.24 14:30;24086;;495;forza_horizon_5
04.01.24 14:40;24733;;495;forza_horizon_5
04.01.24 14:50;25256;;495;forza_horizon_5
04.01.24 15:00;25368;15521;645;forza_horizon_5
04.01.24 15:10;25453;;645;forza_horizon_5
04.01.24 15:20;25430;;645;forza_horizon_5
04.01.24 15:30;25383;;645;forza_horizon_5
04.01.24 15:40;25218;;645;forza_horizon_5
04.01.24 15:50;24869;;645;forza_horizon_5
04.01.24 16:00;24411;15670;540;forza_horizon_5
04.01.24 16:10;24015;;540;forza_horizon_5
04.01.24 16:20;23517;;540;forza_horizon_5
04.01.24 16:30;23221;;540;forza_horizon_5
04.01.24 16:40;23064;;540;forza_horizon_5
04.01.24 16:50;22858;;540;forza_horizon_5
04.01.24 17:00;22610;15794;462;forza_horizon_5
04.01.24 17:10;22286;;462;forza_horizon_5
04.01.24 17:20;22067;;462;forza_horizon_5
04.01.24 17:30;21951;;462;forza_horizon_5
04.01.24 17:40;21743;;462;forza_horizon_5
04.01.24 17:50;21405;;462;forza_horizon_5
04.01.24 18:00;21369;15896;509;forza_horizon_5
04.01.24 18:10;21239;;509;forza_horizon_5
04.01.24 18:20;21133;;509;forza_horizon_5
04.01.24 18:30;20968;;509;forza_horizon_5
04.01.24 18:40;20860;;509;forza_horizon_5
04.01.24 18:50;20886;;509;forza_horizon_5
04.01.24 19:00;20846;15994;545;forza_horizon_5
04.01.24 19:10;20655;;545;forza_horizon_5
04.01.24 19:20;20532;;545;forza_horizon_5
04.01.24 19:30;20363;;545;forza_horizon_5
04.01.24 19:40;20243;;545;forza_horizon_5
04.01.24 19:50;20035;;545;forza_horizon_5
04.01.24 20:00;19930;16080;561;forza_horizon_5
04.01.24 20:10;19604;;561;forza_horizon_5
04.01.24 20:20;19370;;561;forza_horizon_5
04.01.24 20:30;19138;;561;forza_horizon_5
04.01.24 20:40;18910;;561;forza_horizon_5
04.01.24 20:50;18702;;561;forza_horizon_5
04.01.24 21:00;18521;16157;519;forza_horizon_5
04.01.24 21:10;18096;;519;forza_horizon_5
04.01.24 21:20;17790;;519;forza_horizon_5
04.01.24 21:30;17435;;519;forza_horizon_5
04.01.24 21:40;17098;;519;forza_horizon_5
04.01.24 21:50;16672;;519;forza_horizon_5
04.01.24 22:00;16199;16224;452;forza_horizon_5
04.01.24 22:10;15862;;452;forza_horizon_5
04.01.24 22:20;15428;;452;forza_horizon_5
04.01.24 22:30;14967;;452;forza_horizon_5
04.01.24 22:40;14669;;452;forza_horizon_5
04.01.24 22:50;14399;;452;forza_horizon_5
04.01.24 23:00;14028;16280;491;forza_horizon_5
04.01.24 23:10;13669;;491;forza_horizon_5
04.01.24 23:20;13330;;491;forza_horizon_5
04.01.24 23:30;12987;;491;forza_horizon_5
04.01.24 23:40;12627;;491;forza_horizon_5
04.01.24 23:50;12368;;491;forza_horizon_5
05.01.24 00:00;12033;16324;608;forza_horizon_5
05.01.24 00:10;11767;;608;forza_horizon_5
05.01.24 00:20;11632;;608;forza_horizon_5
05.01.24 00:30;11468;;608;forza_horizon_5
05.01.24 00:40;11387;;608;forza_horizon_5
05.01.24 00:50;11358;;608;forza_horizon_5
05.01.24 01:00;11289;16370;617;forza_horizon_5
05.01.24 01:10;11344;;617;forza_horizon_5
05.01.24 01:20;11361;;617;forza_horizon_5
05.01.24 01:30;11436;;617;forza_horizon_5
05.01.24 01:40;11441;;617;forza_horizon_5
05.01.24 01:50;11411;;617;forza_horizon_5
05.01.24 02:00;11433;16424;513;forza_horizon_5
05.01.24 02:10;11459;;513;forza_horizon_5
05.01.24 02:20;11530;;513;forza_horizon_5
05.01.24 02:30;11614;;513;forza_horizon_5
05.01.24 02:40;11761;;513;forza_horizon_5
05.01.24 02:50;11793;;513;forza_horizon_5
05.01.24 03:00;11781;16480;502;forza_horizon_5
05.01.24 03:10;11786;;502;forza_horizon_5
05.01.24 03:20;11756;;502;forza_horizon_5
05.01.24 03:30;11745;;502;forza_horizon_5
05.01.24 03:40;11658;;502;forza_horizon_5
05.01.24 03:50;11589;;502;forza_horizon_5
05.01.24 04:00;11574;16542;400;forza_horizon_5
05.01.24 04:10;11579;;400;forza_horizon_5
05.01.24 04:20;11628;;400;forza_horizon_5
05.01.24 04:30;11732;;400;forza_horizon_5
05.01.24 04:40;11908;;400;forza_horizon_5
05.01.24 04:50;11989;;400;forza_horizon_5
05.01.24 05:00;11996;16608;333;forza_horizon_5
05.01.24 05:10;12003;;333;forza_horizon_5
05.01.24 05:20;11837;;333;forza_horizon_5
05.01.24 05:30;11771;;333;forza_horizon_5
05.01.24 05:40;11611;;333;forza_horizon_5
05.01.24 05:50;11501;;333;forza_horizon_5
05.01.24 06:00;11352;16681;300;forza_horizon_5
05.01.24 06:10;11208;;300;forza_horizon_5
05.01.24 06:20;11127;;300;forza_horizon_5
05.01.24 06:30;11109;;300;forza_horizon_5
05.01.24 06:40;11140;;300;forza_horizon_5
05.01.24 06:50;11219;;300;forza_horizon_5
05.01.24 07:00;11265;16753;235;forza_horizon_5
05.01.24 07:10;11289;;235;forza_horizon_5
05.01.24 07:20;11327;;235;forza_horizon_5
05.01.24 07:30;11450;;235;forza_horizon_5
05.01.24 07:40;11530;;235;forza_horizon_5
05.01.24 07:50;11563;;235;forza_horizon_5
05.01.24 08:00;11733;16836;177;forza_horizon_5
05.01.24 08:10;11952;;177;forza_horizon_5
05.01.24 08:20;12155;;177;forza_horizon_5
05.01.24 08:30;12311;;177;forza_horizon_5
05.01.24 08:40;12615;;177;forza_horizon_5
05.01.24 08:50;12946;;177;forza_horizon_5
05.01.24 09:00;13129;16925;281;forza_horizon_5
05.01.24 09:10;13420;;281;forza_horizon_5
05.01.24 09:20;13714;;281;forza_horizon_5
05.01.24 09:30;14119;;281;forza_horizon_5
05.01.24 09:40;14351;;281;forza_horizon_5
05.01.24 09:50;14523;;281;forza_horizon_5
05.01.24 10:00;14706;17023;323;forza_horizon_5
05.01.24 10:10;15137;;323;forza_horizon_5
05.01.24 10:20;15439;;323;forza_horizon_5
05.01.24 10:30;15848;;323;forza_horizon_5
05.01.24 10:40;16332;;323;forza_horizon_5
05.01.24 10:50;16871;;323;forza_horizon_5
05.01.24 11:00;17320;17140;293;forza_horizon_5
05.01.24 11:10;17738;;293;forza_horizon_5
05.01.24 11:20;18300;;293;forza_horizon_5
05.01.24 11:30;18727;;293;forza_horizon_5
05.01.24 11:40;19185;;293;forza_horizon_5
05.01.24 11:50;19663;;293;forza_horizon_5
05.01.24 12:00;20070;17262;281;forza_horizon_5
05.01.24 12:10;20520;;281;forza_horizon_5
05.01.24 12:20;21061;;281;forza_horizon_5
05.01.24 12:30;21640;;281;forza_horizon_5
05.01.24 12:40;22210;;281;forza_horizon_5
05.01.24 12:50;22758;;281;forza_horizon_5
05.01.24 13:00;23237;17381;182;forza_horizon_5
05.01.24 13:10;23598;;182;forza_horizon_5
05.01.24 13:20;24109;;182;forza_horizon_5
05.01.24 13:30;24538;;182;forza_horizon_5
05.01.24 13:40;24694;;182;forza_horizon_5
05.01.24 13:50;24948;;182;forza_horizon_5
05.01.24 14:00;25123;17405;225;forza_horizon_5
05.01.24 14:10;25193;;225;forza_horizon_5
05.01.24 14:20;25338;;225;forza_horizon_5
05.01.24 14:30;25558;;225;forza_horizon_5
05.01.24 14:40;25796;;225;forza_horizon_5
05.01.24 14:50;25856;;225;forza_horizon_5
05.01.24 15:00;25784;17417;478;forza_horizon_5
05.01.24 15:10;25596;;478;forza_horizon_5
05.01.24 15:20;25309;;478;forza_horizon_5
05.01.24 15:30;25052;;478;forza_horizon_5
05.01.24 15:40;24810;;478;forza_horizon_5
05.01.24 15:50;24495;;478;forza_horizon_5
05.01.24 16:00;24153;17409;600;forza_horizon_5
05.01.24 16:10;23479;;600;forza_horizon_5
05.01.24 16:20;23028;;600;forza_horizon_5
05.01.24 16:30;22706;;600;forza_horizon_5
05.01.24 16:40;22435;;600;forza_horizon_5
05.01.24 16:50;22168;;600;forza_horizon_5
05.01.24 17:00;21847;17383;626;forza_horizon_5
05.01.24 17:10;21460;;626;forza_horizon_5
05.01.24 17:20;21198;;626;forza_horizon_5
05.01.24 17:30;21000;;626;forza_horizon_5
05.01.24 17:40;20762;;626;forza_horizon_5
05.01.24 17:50;20472;;626;forza_horizon_5
05.01.24 18:00;20149;17343;675;forza_horizon_5
05.01.24 18:10;19830;;675;forza_horizon_5
05.01.24 18:20;19635;;675;forza_horizon_5
05.01.24 18:30;19587;;675;forza_horizon_5
05.01.24 18:40;19609;;675;forza_horizon_5
05.01.24 18:50;19600;;675;forza_horizon_5
05.01.24 19:00;19542;17300;668;forza_horizon_5
05.01.24 19:10;19400;;668;forza_horizon_5
05.01.24 19:20;19311;;668;forza_horizon_5
05.01.24 19:30;19293;;668;forza_horizon_5
05.01.24 19:40;19177;;668;forza_horizon_5
05.01.24 19:50;18930;;668;forza_horizon_5
05.01.24 20:00;18852;17265;706;forza_horizon_5
05.01.24 20:10;18714;;706;forza_horizon_5
05.01.24 20:20;18660;;706;forza_horizon_5
05.01.24 20:30;18730;;706;forza_horizon_5
05.01.24 20:40;18721;;706;forza_horizon_5
05.01.24 20:50;18685;;706;forza_horizon_5
05.01.24 21:00;18563;17271;659;forza_horizon_5
05.01.24 21:10;18397;;659;forza_horizon_5
05.01.24 21:20;18202;;659;forza_horizon_5
05.01.24 21:30;17940;;659;forza_horizon_5
05.01.24 21:40;17708;;659;forza_horizon_5
05.01.24 21:50;17394;;659;forza_horizon_5
05.01.24 22:00;17035;17302;605;forza_horizon_5
05.01.24 22:10;16602;;605;forza_horizon_5
05.01.24 22:20;16211;;605;forza_horizon_5
05.01.24 22:30;15995;;605;forza_horizon_5
05.01.24 22:40;15743;;605;forza_horizon_5
05.01.24 22:50;15383;;605;forza_horizon_5
05.01.24 23:00;15054;17340;457;forza_horizon_5
05.01.24 23:10;14596;;457;forza_horizon_5
05.01.24 23:20;14193;;457;forza_horizon_5
05.01.24 23:30;13923;;457;forza_horizon_5
05.01.24 23:40;13628;;457;forza_horizon_5
05.01.24 23:50;13287;;457;forza_horizon_5
06.01.24 00:00;12923;17372;363;forza_horizon_5
06.01.24 00:10;12516;;363;forza_horizon_5
06.01.24 00:20;12257;;363;forza_horizon_5
06.01.24 00:30;12055;;363;forza_horizon_5
06.01.24 00:40;12021;;363;forza_horizon_5
06.01.24 00:50;12058;;363;forza_horizon_5
06.01.24 01:00;12071;17397;396;forza_horizon_5
06.01.24 01:10;12060;;396;forza_horizon_5
06.01.24 01:20;12085;;396;forza_horizon_5
06.01.24 01:30;12081;;396;forza_horizon_5
06.01.24 01:40;12104;;396;forza_horizon_5
06.01.24 01:50;12048;;396;forza_horizon_5
06.01.24 02:00;12117;17435;444;forza_horizon_5
06.01.24 02:10;12154;;444;forza_horizon_5
06.01.24 02:20;12344;;444;forza_horizon_5
06.01.24 02:30;12519;;444;forza_horizon_5
06.01.24 02:40;12760;;444;forza_horizon_5
06.01.24 02:50;12908;;444;forza_horizon_5
06.01.24 03:00;13062;17484;444;forza_horizon_5
06.01.24 03:10;13086;;444;forza_horizon_5
06.01.24 03:20;13197;;444;forza_horizon_5
06.01.24 03:30;13184;;444;forza_horizon_5
06.01.24 03:40;13073;;444;forza_horizon_5
06.01.24 03:50;13033;;444;forza_horizon_5
06.01.24 04:00;13007;17546;343;forza_horizon_5
06.01.24 04:10;13082;;343;forza_horizon_5
06.01.24 04:20;13217;;343;forza_horizon_5
06.01.24 04:30;13521;;343;forza_horizon_5
06.01.24 04:40;13690;;343;forza_horizon_5
06.01.24 04:50;13728;;343;forza_horizon_5
06.01.24 05:00;13824;17612;319;forza_horizon_5
06.01.24 05:10;13833;;319;forza_horizon_5
06.01.24 05:20;13827;;319;forza_horizon_5
06.01.24 05:30;13834;;319;forza_horizon_5
06.01.24 05:40;13738;;319;forza_horizon_5
06.01.24 05:50;13658;;319;forza_horizon_5
06.01.24 06:00;13684;17699;324;forza_horizon_5
06.01.24 06:10;13671;;324;forza_horizon_5
06.01.24 06:20;13638;;324;forza_horizon_5
06.01.24 06:30;13645;;324;forza_horizon_5
06.01.24 06:40;13698;;324;forza_horizon_5
06.01.24 06:50;13680;;324;forza_horizon_5
06.01.24 07:00;13743;17794;225;forza_horizon_5
06.01.24 07:10;13849;;225;forza_horizon_5
06.01.24 07:20;13784;;225;forza_horizon_5
06.01.24 07:30;13960;;225;forza_horizon_5
06.01.24 07:40;13996;;225;forza_horizon_5
06.01.24 07:50;14115;;225;forza_horizon_5
06.01.24 08:00;14228;17894;174;forza_horizon_5
06.01.24 08:10;14421;;174;forza_horizon_5
06.01.24 08:20;14573;;174;forza_horizon_5
06.01.24 08:30;14911;;174;forza_horizon_5
06.01.24 08:40;15312;;174;forza_horizon_5
06.01.24 08:50;15636;;174;forza_horizon_5
06.01.24 09:00;15784;17975;177;forza_horizon_5
06.01.24 09:10;15935;;177;forza_horizon_5
06.01.24 09:20;16190;;177;forza_horizon_5
06.01.24 09:30;16485;;177;forza_horizon_5
06.01.24 09:40;16580;;177;forza_horizon_5
06.01.24 09:50;16787;;177;forza_horizon_5
06.01.24 10:00;17145;18060;156;forza_horizon_5
06.01.24 10:10;17460;;156;forza_horizon_5
06.01.24 10:20;17851;;156;forza_horizon_5
06.01.24 10:30;18228;;156;forza_horizon_5
06.01.24 10:40;18697;;156;forza_horizon_5
06.01.24 10:50;19221;;156;forza_horizon_5
06.01.24 11:00;19691;18127;201;forza_horizon_5
06.01.24 11:10;20168;;201;forza_horizon_5
06.01.24 11:20;20741;;201;forza_horizon_5
06.01.24 11:30;21197;;201;forza_horizon_5
06.01.24 11:40;21265;;201;forza_horizon_5
06.01.24 11:50;21599;;201;forza_horizon_5
06.01.24 12:00;22063;18174;278;forza_horizon_5
06.01.24 12:10;22439;;278;forza_horizon_5
06.01.24 12:20;22664;;278;forza_horizon_5
06.01.24 12:30;23125;;278;forza_horizon_5
06.01.24 12:40;23741;;278;forza_horizon_5
06.01.24 12:50;24106;;278;forza_horizon_5
06.01.24 13:00;24552;18193;246;forza_horizon_5
06.01.24 13:10;24875;;246;forza_horizon_5
06.01.24 13:20;25167;;246;forza_horizon_5
06.01.24 13:30;25472;;246;forza_horizon_5
06.01.24 13:40;25583;;246;forza_horizon_5
06.01.24 13:50;25552;;246;forza_horizon_5
06.01.24 14:00;25737;18200;283;forza_horizon_5
06.01.24 14:10;25822;;283;forza_horizon_5
06.01.24 14:20;25997;;283;forza_horizon_5
06.01.24 14:30;26106;;283;forza_horizon_5
06.01.24 14:40;26169;;283;forza_horizon_5
06.01.24 14:50;26203;;283;forza_horizon_5
06.01.24 15:00;26170;18207;276;forza_horizon_5
06.01.24 15:10;26019;;276;forza_horizon_5
06.01.24 15:20;25935;;276;forza_horizon_5
06.01.24 15:30;25901;;276;forza_horizon_5
06.01.24 15:40;25527;;276;forza_horizon_5
06.01.24 15:50;25119;;276;forza_horizon_5
06.01.24 16:00;24665;18218;303;forza_horizon_5
06.01.24 16:10;24123;;303;forza_horizon_5
06.01.24 16:20;23774;;303;forza_horizon_5
06.01.24 16:30;23523;;303;forza_horizon_5
06.01.24 16:40;23384;;303;forza_horizon_5
06.01.24 16:50;23147;;303;forza_horizon_5
06.01.24 17:00;22938;18249;427;forza_horizon_5
06.01.24 17:10;22692;;427;forza_horizon_5
06.01.24 17:20;22501;;427;forza_horizon_5
06.01.24 17:30;22253;;427;forza_horizon_5
06.01.24 17:40;22053;;427;forza_horizon_5
06.01.24 17:50;21695;;427;forza_horizon_5
06.01.24 18:00;21376;18286;462;forza_horizon_5
06.01.24 18:10;21255;;462;forza_horizon_5
06.01.24 18:20;20951;;462;forza_horizon_5
06.01.24 18:30;20747;;462;forza_horizon_5
06.01.24 18:40;20821;;462;forza_horizon_5
06.01.24 18:50;20716;;462;forza_horizon_5
06.01.24 19:00;20694;18321;959;forza_horizon_5
06.01.24 19:10;20627;;959;forza_horizon_5
06.01.24 19:20;20464;;959;forza_horizon_5
06.01.24 19:30;20450;;959;forza_horizon_5
06.01.24 19:40;20342;;959;forza_horizon_5
06.01.24 19:50;20138;;959;forza_horizon_5
06.01.24 20:00;19992;18358;966;forza_horizon_5
06.01.24 20:10;19707;;966;forza_horizon_5
06.01.24 20:20;19621;;966;forza_horizon_5
06.01.24 20:30;19569;;966;forza_horizon_5
06.01.24 20:40;19442;;966;forza_horizon_5
06.01.24 20:50;19261;;966;forza_horizon_5
06.01.24 21:00;19131;18372;622;forza_horizon_5
06.01.24 21:10;18828;;622;forza_horizon_5
06.01.24 21:20;18694;;622;forza_horizon_5
06.01.24 21:30;18358;;622;forza_horizon_5
06.01.24 21:40;18037;;622;forza_horizon_5
06.01.24 21:50;17705;;622;forza_horizon_5
06.01.24 22:00;17308;18372;600;forza_horizon_5
06.01.24 22:10;16926;;600;forza_horizon_5
06.01.24 22:20;16641;;600;forza_horizon_5
06.01.24 22:30;16275;;600;forza_horizon_5
06.01.24 22:40;15959;;600;forza_horizon_5
06.01.24 22:50;15631;;600;forza_horizon_5
06.01.24 23:00;15409;18372;500;forza_horizon_5
06.01.24 23:10;14945;;500;forza_horizon_5
06.01.24 23:20;14596;;500;forza_horizon_5
06.01.24 23:30;14315;;500;forza_horizon_5
06.01.24 23:40;13964;;500;forza_horizon_5
06.01.24 23:50;13613;;500;forza_horizon_5
07.01.24 00:00;13230;18371;476;forza_horizon_5
07.01.24 00:10;12827;;476;forza_horizon_5
07.01.24 00:20;12574;;476;forza_horizon_5
07.01.24 00:30;12347;;476;forza_horizon_5
07.01.24 00:40;12226;;476;forza_horizon_5
07.01.24 00:50;12140;;476;forza_horizon_5
07.01.24 01:00;11948;18355;410;forza_horizon_5
07.01.24 01:10;11774;;410;forza_horizon_5
07.01.24 01:20;11784;;410;forza_horizon_5
07.01.24 01:30;11811;;410;forza_horizon_5
07.01.24 01:40;11745;;410;forza_horizon_5
