"DateTime","Euro Truck Simulator 2","Wreckfest","OMSI 2","American Truck Simulator","Fernbus Simulator","City Car Driving","CarX Drift Racing Online","MudRunner","Bus Simulator 21 Next Stop","SnowRunner"
"2014-06-19 00:00:00",12107,,,,,,,,,
"2014-06-20 00:00:00",11379,,,,,,,,,
"2014-06-21 00:00:00",12506,,,,,,,,,
"2014-06-22 00:00:00",11260,,,,,,,,,
"2014-06-23 00:00:00",10985,,,,,,,,,
"2014-06-24 00:00:00",10686,,,,,,,,,
"2014-06-25 00:00:00",10279,,,,,,,,,
"2014-06-26 00:00:00",9971,,,,,,,,,
"2014-06-27 00:00:00",10182,,,,,,,,,
"2014-06-28 00:00:00",11268,,,,,,,,,
"2014-06-29 00:00:00",10755,,,,,,,,,
"2014-06-30 00:00:00",9236,,,,,,,,,
"2014-07-01 00:00:00",9174,480,715,,,,,,,
"2014-07-02 00:00:00",8297,,,,,,,,,
"2014-07-03 00:00:00",7487,,,,,,,,,
"2014-07-04 00:00:00",7894,,,,,,,,,
"2014-07-05 00:00:00",8354,,,,,,,,,
"2014-07-06 00:00:00",7688,,,,,,,,,
"2014-07-07 00:00:00",7904,,,,,,,,,
"2014-07-08 00:00:00",7602,,,,,,,,,
"2014-07-09 00:00:00",7294,,,,,,,,,
"2014-07-10 00:00:00",7091,,,,,,,,,
"2014-07-11 00:00:00",7419,,,,,,,,,
"2014-07-12 00:00:00",7674,,,,,,,,,
"2014-07-13 00:00:00",6989,,,,,,,,,
"2014-07-14 00:00:00",6709,,,,,,,,,
"2014-07-15 00:00:00",6503,,,,,,,,,
"2014-07-16 00:00:00",6420,,,,,,,,,
"2014-07-17 00:00:00",6671,,,,,,,,,
"2014-07-18 00:00:00",6944,,,,,,,,,
"2014-07-19 00:00:00",7685,,,,,,,,,
"2014-07-20 00:00:00",7773,,,,,,,,,
"2014-07-21 00:00:00",7521,,,,,,,,,
"2014-07-22 00:00:00",7485,,,,,,,,,
"2014-07-23 00:00:00",7253,,,,,,,,,
"2014-07-24 00:00:00",6953,,,,,,,,,
"2014-07-25 00:00:00",7084,,,,,,,,,
"2014-07-26 00:00:00",7543,,,,,,,,,
"2014-07-27 00:00:00",7528,,,,,,,,,
"2014-07-28 00:00:00",7389,,,,,,,,,
"2014-07-29 00:00:00",7048,,,,,,,,,
"2014-07-30 00:00:00",6290,,,,,,,,,
"2014-07-31 00:00:00",6265,,,,,,,,,
"2014-08-01 00:00:00",9470,75,725,,,,,,,
"2014-08-02 00:00:00",7331,,,,,,,,,
"2014-08-03 00:00:00",6648,,,,,,,,,
"2014-08-04 00:00:00",6397,,,,,,,,,
"2014-08-05 00:00:00",5725,,,,,,,,,
"2014-08-06 00:00:00",6267,,,,,,,,,
"2014-08-07 00:00:00",6262,,,,,,,,,
"2014-08-08 00:00:00",6803,,,,,,,,,
"2014-08-09 00:00:00",7373,,,,,,,,,
"2014-08-10 00:00:00",6589,,,,,,,,,
"2014-08-11 00:00:00",6400,,,,,,,,,
"2014-08-12 00:00:00",6665,,,,,,,,,
"2014-08-13 00:00:00",7223,,,,,,,,,
"2014-08-14 00:00:00",7141,,,,,,,,,
"2014-08-15 00:00:00",7739,,,,,,,,,
"2014-08-16 00:00:00",8521,,,,,,,,,
"2014-08-17 00:00:00",7789,,,,,,,,,
"2014-08-18 00:00:00",7512,,,,,,,,,
"2014-08-19 00:00:00",8584,,,,,,,,,
"2014-08-20 00:00:00",8675,,,,,,,,,
"2014-08-21 00:00:00",8426,,,,,,,,,
"2014-08-22 00:00:00",8790,,,,,,,,,
"2014-08-23 00:00:00",9566,,,,,,,,,
"2014-08-24 00:00:00",8378,,,,,,,,,
"2014-08-25 00:00:00",9124,,,,,,,,,
"2014-08-26 00:00:00",8456,,,,,,,,,
"2014-08-27 00:00:00",8159,,,,,,,,,
"2014-08-28 00:00:00",8031,,,,,,,,,
"2014-08-29 00:00:00",8626,,,,,,,,,
"2014-08-30 00:00:00",9348,,,,,,,,,
"2014-08-31 00:00:00",8221,,,,,,,,,
"2014-09-01 00:00:00",9203,77,790,,,,,,,
"2014-09-02 00:00:00",7515,,,,,,,,,
"2014-09-03 00:00:00",7147,,,,,,,,,
"2014-09-04 00:00:00",7543,,,,,,,,,
"2014-09-05 00:00:00",8035,,,,,,,,,
"2014-09-06 00:00:00",8591,,,,,,,,,
"2014-09-07 00:00:00",7670,,,,,,,,,
"2014-09-08 00:00:00",7649,,,,,,,,,
"2014-09-09 00:00:00",7640,,,,,,,,,
"2014-09-10 00:00:00",7905,,,,,,,,,
"2014-09-11 00:00:00",7974,,,,,,,,,
"2014-09-12 00:00:00",8476,,,,,,,,,
"2014-09-13 00:00:00",9095,,,,,,,,,
"2014-09-14 00:00:00",7676,,,,,,,,,
"2014-09-15 00:00:00",7237,,,,,,,,,
"2014-09-16 00:00:00",7314,,,,,,,,,
"2014-09-17 00:00:00",6984,,,,,,,,,
"2014-09-18 00:00:00",7681,,,,,,,,,
"2014-09-19 00:00:00",8568,,,,,,,,,
"2014-09-20 00:00:00",8937,,,,,,,,,
"2014-09-21 00:00:00",7711,,,,,,,,,
"2014-09-22 00:00:00",7883,,,,,,,,,
"2014-09-23 00:00:00",7774,,,,,,,,,
"2014-09-24 00:00:00",5927,,,,,,,,,
"2014-09-25 00:00:00",7719,,,,,,,,,
"2014-09-26 00:00:00",8493,,,,,,,,,
"2014-09-27 00:00:00",9418,,,,,,,,,
"2014-09-28 00:00:00",7461,,,,,,,,,
"2014-09-29 00:00:00",7991,,,,,,,,,
"2014-09-30 00:00:00",9662,,,,,,,,,
"2014-10-01 00:00:00",11902,609,722,,,,,,,
"2014-10-02 00:00:00",11094,,,,,,,,,
"2014-10-03 00:00:00",11975,,,,,,,,,
"2014-10-04 00:00:00",11578,,,,,,,,,
"2014-10-05 00:00:00",9571,,,,,,,,,
"2014-10-06 00:00:00",9286,,,,,,,,,
"2014-10-07 00:00:00",9198,,,,,,,,,
"2014-10-08 00:00:00",8779,,,,,,,,,
"2014-10-09 00:00:00",9008,,,,,,,,,
"2014-10-10 00:00:00",9781,,,,,,,,,
"2014-10-11 00:00:00",10187,,,,,,,,,
"2014-10-12 00:00:00",8880,,,,,,,,,
"2014-10-13 00:00:00",7531,,,,,,,,,
"2014-10-14 00:00:00",7823,,,,,,,,,
"2014-10-15 00:00:00",7250,,,,,,,,,
"2014-10-16 00:00:00",7476,,,,,,,,,
"2014-10-17 00:00:00",7999,,,,,,,,,
"2014-10-18 00:00:00",8548,,,,,,,,,
"2014-10-19 00:00:00",7052,,,,,,,,,
"2014-10-20 00:00:00",7200,,,,,,,,,
"2014-10-21 00:00:00",7179,,,,,,,,,
"2014-10-22 00:00:00",8637,,,,,,,,,
"2014-10-23 00:00:00",8448,,,,,,,,,
"2014-10-24 00:00:00",9242,,,,,,,,,
"2014-10-25 00:00:00",9574,,,,,,,,,
"2014-10-26 00:00:00",8320,,,,,,,,,
"2014-10-27 00:00:00",7871,,,,,,,,,
"2014-10-28 00:00:00",7586,,,,,,,,,
"2014-10-29 00:00:00",6886,,,,,,,,,
"2014-10-30 00:00:00",6527,,,,,,,,,
"2014-10-31 00:00:00",7344,,,,,,,,,
"2014-11-01 00:00:00",18306,912,981,,,,,,,
"2014-11-02 00:00:00",6739,,,,,,,,,
"2014-11-03 00:00:00",6181,,,,,,,,,
"2014-11-04 00:00:00",6088,,,,,,,,,
"2014-11-05 00:00:00",6015,,,,,,,,,
"2014-11-06 00:00:00",6485,,,,,,,,,
"2014-11-07 00:00:00",7141,,,,,,,,,
"2014-11-08 00:00:00",7427,,,,,,,,,
"2014-11-09 00:00:00",6436,,,,,,,,,
"2014-11-10 00:00:00",7205,,,,,,,,,
"2014-11-11 00:00:00",7781,,,,,,,,,
"2014-11-12 00:00:00",7628,,,,,,,,,
"2014-11-13 00:00:00",8527,,,,,,,,,
"2014-11-14 00:00:00",10231,,,,,,,,,
"2014-11-15 00:00:00",10833,,,,,,,,,
"2014-11-16 00:00:00",9496,,,,,,,,,
"2014-11-17 00:00:00",9087,,,,,,,,,
"2014-11-18 00:00:00",8841,,,,,,,,,
"2014-11-19 00:00:00",9087,,,,,,,,,
"2014-11-20 00:00:00",9353,,,,,,,,,
"2014-11-21 00:00:00",9208,,,,,,,,,
"2014-11-22 00:00:00",11307,,,,,,,,,
"2014-11-23 00:00:00",9938,,,,,,,,,
"2014-11-24 00:00:00",9702,,,,,,,,,
"2014-11-25 00:00:00",9932,,,,,,,,,
"2014-11-26 00:00:00",9795,,,,,,,,,
"2014-11-27 00:00:00",10903,,,,,,,,,
"2014-11-28 00:00:00",14664,,,,,,,,,
"2014-11-29 00:00:00",18427,,,,,,,,,
"2014-11-30 00:00:00",14847,,,,,,,,,
"2014-12-01 00:00:00",21649,808,1036,,,,,,,
"2014-12-02 00:00:00",13241,,,,,,,,,
"2014-12-03 00:00:00",12797,,,,,,,,,
"2014-12-04 00:00:00",11913,,,,,,,,,
"2014-12-05 00:00:00",12441,,,,,,,,,
"2014-12-06 00:00:00",13770,,,,,,,,,
"2014-12-07 00:00:00",12128,,,,,,,,,
"2014-12-08 00:00:00",11419,,,,,,,,,
"2014-12-09 00:00:00",11020,,,,,,,,,
"2014-12-10 00:00:00",10468,,,,,,,,,
"2014-12-11 00:00:00",12957,,,,,,,,,
"2014-12-12 00:00:00",13904,,,,,,,,,
"2014-12-13 00:00:00",13928,,,,,,,,,
"2014-12-14 00:00:00",12410,,,,,,,,,
"2014-12-15 00:00:00",11245,,,,,,,,,
"2014-12-16 00:00:00",10775,,,,,,,,,
"2014-12-17 00:00:00",12674,,,,,,,,,
"2014-12-18 00:00:00",18942,,,,,,,,,
"2014-12-19 00:00:00",22489,,,,,,,,,
"2014-12-20 00:00:00",21620,,,,,,,,,
"2014-12-21 00:00:00",20539,,,,,,,,,
"2014-12-22 00:00:00",18356,,,,,,,,,
"2014-12-23 00:00:00",17134,,,,,,,,,
"2014-12-24 00:00:00",15563,,,,,,,,,
"2014-12-25 00:00:00",16583,,,,,,,,,
"2014-12-26 00:00:00",17439,,,,,,,,,
"2014-12-27 00:00:00",17313,,,,,,,,,
"2014-12-28 00:00:00",16470,,,,,,,,,
"2014-12-29 00:00:00",16234,,,,,,,,,
"2014-12-30 00:00:00",15720,,,,,,,,,
"2014-12-31 00:00:00",18099,,,,,,,,,
"2015-01-01 00:00:00",20343,444,1003,,,,,,,
"2015-01-02 00:00:00",19080,,,,,,,,,
"2015-01-03 00:00:00",18043,,,,,,,,,
"2015-01-04 00:00:00",16734,,,,,,,,,
"2015-01-05 00:00:00",14776,,,,,,,,,
"2015-01-06 00:00:00",14776,,,,,,,,,
"2015-01-07 00:00:00",13609,,,,,,,,,
"2015-01-08 00:00:00",14007,,,,,,,,,
"2015-01-09 00:00:00",15030,,,,,,,,,
"2015-01-10 00:00:00",14831,,,,,,,,,
"2015-01-11 00:00:00",13001,,,,,,,,,
"2015-01-12 00:00:00",11684,,,,,,,,,
"2015-01-13 00:00:00",11256,,,,,,,,,
"2015-01-14 00:00:00",11014,,,,,,,,,
"2015-01-15 00:00:00",11514,,,,,,,,,
"2015-01-16 00:00:00",12402,,,,,,,,,
"2015-01-17 00:00:00",12707,,,,,,,,,
"2015-01-18 00:00:00",10988,,,,,,,,,
"2015-01-19 00:00:00",10830,,,,,,,,,
"2015-01-20 00:00:00",11018,,,,,,,,,
"2015-01-21 00:00:00",10807,,,,,,,,,
"2015-01-22 00:00:00",11143,,,,,,,,,
"2015-01-23 00:00:00",12450,,,,,,,,,
"2015-01-24 00:00:00",12917,,,,,,,,,
"2015-01-25 00:00:00",11369,,,,,,,,,
"2015-01-26 00:00:00",10408,,,,,,,,,
"2015-01-27 00:00:00",11111,,,,,,,,,
"2015-01-28 00:00:00",11263,,,,,,,,,
"2015-01-29 00:00:00",11229,,,,,,,,,
"2015-01-30 00:00:00",12433,,,,,,,,,
"2015-01-31 00:00:00",12697,,,,,,,,,
"2015-02-01 00:00:00",12517,237,1032,,,,,,,
"2015-02-02 00:00:00",10843,,,,,,,,,
"2015-02-03 00:00:00",9720,,,,,,,,,
"2015-02-04 00:00:00",10302,,,,,,,,,
"2015-02-05 00:00:00",10777,,,,,,,,,
"2015-02-06 00:00:00",10777,,,,,,,,,
"2015-02-07 00:00:00",10777,,,,,,,,,
"2015-02-08 00:00:00",10777,,,,,,,,,
"2015-02-09 00:00:00",10777,,,,,,,,,
"2015-02-10 00:00:00",4227,,,,,,,,,
"2015-02-11 00:00:00",2519,,,,,,,,,
"2015-02-12 00:00:00",2519,,,,,,,,,
"2015-02-13 00:00:00",11260,,,,,,,,,
"2015-02-14 00:00:00",11786,,,,,,,,,
"2015-02-15 00:00:00",10436,,,,,,,,,
"2015-02-16 00:00:00",,,,,,,,,,
"2015-02-17 00:00:00",10567,,,,,,,,,
"2015-02-18 00:00:00",10528,,,,,,,,,
"2015-02-19 00:00:00",10935,,,,,,,,,
"2015-02-20 00:00:00",11963,,,,,,,,,
"2015-02-21 00:00:00",12270,,,,,,,,,
"2015-02-22 00:00:00",10476,,,,,,,,,
"2015-02-23 00:00:00",10204,,,,,,,,,
"2015-02-24 00:00:00",9105,,,,,,,,,
"2015-02-25 00:00:00",,,,,,,,,,
"2015-02-26 00:00:00",,,,,,,,,,
"2015-02-27 00:00:00",,,,,,,,,,
"2015-02-28 00:00:00",,,,,,,,,,
"2015-03-01 00:00:00",11922,236,987,,,,,,,
"2015-03-02 00:00:00",,,,,,,,,,
"2015-03-03 00:00:00",,,,,,,,,,
"2015-03-04 00:00:00",,,,,,,,,,
"2015-03-05 00:00:00",,,,,,,,,,
"2015-03-06 00:00:00",,,,,,,,,,
"2015-03-07 00:00:00",,,,,,,,,,
"2015-03-08 00:00:00",,,,,,,,,,
"2015-03-09 00:00:00",,,,,,,,,,
"2015-03-10 00:00:00",,,,,,,,,,
"2015-03-11 00:00:00",,,,,,,,,,
"2015-03-12 00:00:00",,,,,,,,,,
"2015-03-13 00:00:00",,,,,,,,,,
"2015-03-14 00:00:00",,,,,,,,,,
"2015-03-15 00:00:00",,,,,,,,,,
"2015-03-16 00:00:00",,,,,,,,,,
"2015-03-17 00:00:00",,,,,,,,,,
"2015-03-18 00:00:00",,,,,,,,,,
"2015-03-19 00:00:00",,,,,,,,,,
"2015-03-20 00:00:00",,,,,,,,,,
"2015-03-21 00:00:00",,,,,,,,,,
"2015-03-22 00:00:00",,,,,,,,,,
"2015-03-23 00:00:00",,,,,,,,,,
"2015-03-24 00:00:00",,,,,,,,,,
"2015-03-25 00:00:00",,,,,,,,,,
"2015-03-26 00:00:00",,,,,,,,,,
"2015-03-27 00:00:00",,,,,,,,,,
"2015-03-28 00:00:00",,,,,,,,,,
"2015-03-29 00:00:00",,,,,,,,,,
"2015-03-30 00:00:00",,,,,,,,,,
"2015-03-31 00:00:00",,,,,,,,,,
"2015-04-01 00:00:00",11845,169,988,,,,,,,
"2015-04-02 00:00:00",,,,,,,,,,
"2015-04-03 00:00:00",,,,,,,,,,
"2015-04-04 00:00:00",,,,,,,,,,
"2015-04-05 00:00:00",,,,,,,,,,
"2015-04-06 00:00:00",,,,,,,,,,
"2015-04-07 00:00:00",,,,,,,,,,
"2015-04-08 00:00:00",,,,,,,,,,
"2015-04-09 00:00:00",,,,,,,,,,
"2015-04-10 00:00:00",,,,,,,,,,
"2015-04-11 00:00:00",,,,,,,,,,
"2015-04-12 00:00:00",,,,,,,,,,
"2015-04-13 00:00:00",,,,,,,,,,
"2015-04-14 00:00:00",,,,,,,,,,
"2015-04-15 00:00:00",,,,,,,,,,
"2015-04-16 00:00:00",,,,,,,,,,
"2015-04-17 00:00:00",,,,,,,,,,
"2015-04-18 00:00:00",,,,,,,,,,
"2015-04-19 00:00:00",10155,113,821,1,,,,,,
"2015-04-20 00:00:00",9113,80,781,,,,,,,
"2015-04-21 00:00:00",9034,82,756,1,,,,,,
"2015-04-22 00:00:00",8457,69,773,,,,,,,
"2015-04-23 00:00:00",8261,77,806,,,,,,,
"2015-04-24 00:00:00",8752,97,820,,,,,,,
"2015-04-25 00:00:00",9900,114,824,1,,,,,,
"2015-04-26 00:00:00",10206,101,860,,,,,,,
"2015-04-27 00:00:00",8565,74,803,,,,,,,
"2015-04-28 00:00:00",9171,76,846,,,,,,,
"2015-04-29 00:00:00",8955,74,817,1,,,,,,
"2015-04-30 00:00:00",9556,80,810,,,,,,,
"2015-05-01 00:00:00",10442,88,857,,,,,,,
"2015-05-02 00:00:00",10795,89,780,1,,,,,,
"2015-05-03 00:00:00",11531,99,866,1,,,,,,
"2015-05-04 00:00:00",10328,81,764,1,,,,,,
"2015-05-05 00:00:00",10443,93,769,1,,,,,,
"2015-05-06 00:00:00",10598,88,798,1,,,,,,
"2015-05-07 00:00:00",15900,99,747,,,,,,,
"2015-05-08 00:00:00",15939,93,784,,,,,,,
"2015-05-09 00:00:00",16187,110,761,1,,,,,,
"2015-05-10 00:00:00",16901,97,773,,,,,,,
"2015-05-11 00:00:00",14945,97,696,,,,,,,
"2015-05-12 00:00:00",14620,95,764,1,,,,,,
"2015-05-13 00:00:00",13857,93,783,1,,,,,,
"2015-05-14 00:00:00",15788,96,754,1,,,,,,
"2015-05-15 00:00:00",15329,101,748,2,,,,,,
"2015-05-16 00:00:00",16191,116,761,2,,,,,,
"2015-05-17 00:00:00",17057,106,821,1,,,,,,
"2015-05-18 00:00:00",14486,83,703,1,,,,,,
"2015-05-19 00:00:00",13879,91,751,1,,,,,,
"2015-05-20 00:00:00",13843,86,735,1,,,,,,
"2015-05-21 00:00:00",13279,72,723,1,,,,,,
"2015-05-22 00:00:00",13676,90,773,1,,,,,,
"2015-05-23 00:00:00",14653,93,696,1,,,,,,
"2015-05-24 00:00:00",14987,93,713,2,,,,,,
"2015-05-25 00:00:00",14679,93,819,1,,,,,,
"2015-05-26 00:00:00",14254,85,674,,,,,,,
"2015-05-27 00:00:00",13721,71,718,1,,,,,,
"2015-05-28 00:00:00",13405,70,718,,,,,,,
"2015-05-29 00:00:00",15243,89,726,1,,,,,,
"2015-05-30 00:00:00",15571,91,763,1,,,,,,
"2015-05-31 00:00:00",16406,96,791,1,,,,,,
"2015-06-01 00:00:00",14120,89,711,1,,,,,,
"2015-06-02 00:00:00",13760,92,750,1,,,,,,
"2015-06-03 00:00:00",13321,83,709,1,,,,,,
"2015-06-04 00:00:00",13908,73,724,,,,,,,
"2015-06-05 00:00:00",12952,102,717,,,,,,,
"2015-06-06 00:00:00",12612,95,714,1,,,,,,
"2015-06-07 00:00:00",13518,84,759,1,,,,,,
"2015-06-08 00:00:00",13130,73,797,,,,,,,
"2015-06-09 00:00:00",12611,81,784,1,,,,,,
"2015-06-10 00:00:00",10197,70,654,,,,,,,
"2015-06-11 00:00:00",12026,285,713,1,,,,,,
"2015-06-12 00:00:00",12739,391,785,1,,,,,,
"2015-06-13 00:00:00",13730,417,1057,1,,,,,,
"2015-06-14 00:00:00",14879,314,1085,,,,,,,
"2015-06-15 00:00:00",14437,261,1000,,,,,,,
"2015-06-16 00:00:00",14046,215,960,,,,,,,
"2015-06-17 00:00:00",15329,195,1060,1,,,,,,
"2015-06-18 00:00:00",18998,161,1025,1,,,,,,
"2015-06-19 00:00:00",19603,163,1038,1,,,,,,
"2015-06-20 00:00:00",18995,179,988,2,,,,,,
"2015-06-21 00:00:00",21936,168,1294,1,,,,,,
"2015-06-22 00:00:00",21389,143,1202,1,,,,,,
"2015-06-23 00:00:00",19191,140,1095,1,,,,,,
"2015-06-24 00:00:00",17691,130,1000,,,,,,,
"2015-06-25 00:00:00",16201,132,1005,1,,,,,,
"2015-06-26 00:00:00",14959,119,1031,,,,,,,
"2015-06-27 00:00:00",15160,161,929,,,,,,,
"2015-06-28 00:00:00",16144,156,975,1,,,,,,
"2015-06-29 00:00:00",14818,140,882,,,,,,,
"2015-06-30 00:00:00",13331,729,834,1,,,,,,
"2015-07-01 00:00:00",12612,488,761,2,,,,,,
"2015-07-02 00:00:00",12178,327,803,,,,,,,
"2015-07-03 00:00:00",11998,301,778,,,,,,,
"2015-07-04 00:00:00",11810,259,719,1,,,,,,
"2015-07-05 00:00:00",13137,217,845,1,,,,,,
"2015-07-06 00:00:00",12355,187,811,1,,,,,,
"2015-07-07 00:00:00",12279,244,793,1,,,,,,
"2015-07-08 00:00:00",12819,194,836,,,,,,,
"2015-07-09 00:00:00",12771,171,839,,,,,,,
"2015-07-10 00:00:00",12269,409,787,1,,,,,,
"2015-07-11 00:00:00",12274,338,748,,,,,,,
"2015-07-12 00:00:00",13997,234,889,2,,,,,,
"2015-07-13 00:00:00",13036,191,816,,,,,,,
"2015-07-14 00:00:00",12932,185,802,,,,,,,
"2015-07-15 00:00:00",12501,281,717,,,,,,,
"2015-07-16 00:00:00",11680,242,704,2,,,,,,
"2015-07-17 00:00:00",11396,214,701,1,,,,,,
"2015-07-18 00:00:00",11732,216,700,,,,,,,
"2015-07-19 00:00:00",13237,217,842,1,,,,,,
"2015-07-20 00:00:00",12440,186,761,,,,,,,
"2015-07-21 00:00:00",11827,166,713,,,,,,,
"2015-07-22 00:00:00",11849,180,475,,,,,,,
"2015-07-23 00:00:00",11880,175,738,,,,,,,
"2015-07-24 00:00:00",11742,172,722,1,,,,,,
"2015-07-25 00:00:00",12652,157,750,1,,,,,,
"2015-07-26 00:00:00",13724,180,790,1,,,,,,
"2015-07-27 00:00:00",13306,209,724,1,,,,,,
"2015-07-28 00:00:00",12790,338,671,1,,,,,,
"2015-07-29 00:00:00",13196,254,680,,,,,,,
"2015-07-30 00:00:00",12952,249,629,,,,,,,
"2015-07-31 00:00:00",13242,236,637,,,,,,,
"2015-08-01 00:00:00",13926,232,625,4,,,,,,
"2015-08-02 00:00:00",15531,244,681,,,,,,,
"2015-08-03 00:00:00",14218,197,611,,,,,,,
"2015-08-04 00:00:00",14070,214,271,,,,,,,
"2015-08-05 00:00:00",13223,180,218,,,,,,,
"2015-08-06 00:00:00",12542,171,576,1,,,,,,
"2015-08-07 00:00:00",12126,167,614,,,,,,,
"2015-08-08 00:00:00",12327,184,594,1,,,,,,
"2015-08-09 00:00:00",13906,182,680,,,,,,,
"2015-08-10 00:00:00",12749,155,649,1,,,,,,
"2015-08-11 00:00:00",12457,178,629,1,,,,,,
"2015-08-12 00:00:00",12478,166,597,,,,,,,
"2015-08-13 00:00:00",11971,132,627,1,,,,,,
"2015-08-14 00:00:00",11809,141,640,1,,,,,,
"2015-08-15 00:00:00",12882,174,630,,,,,,,
"2015-08-16 00:00:00",14713,184,738,,,,,,,
"2015-08-17 00:00:00",13884,169,290,,,,,,,
"2015-08-18 00:00:00",13652,145,690,1,,,,,,
"2015-08-19 00:00:00",13396,136,670,,,,,,,
"2015-08-20 00:00:00",12692,119,664,,,,,,,
"2015-08-21 00:00:00",12175,121,612,1,,,,,,
"2015-08-22 00:00:00",12696,143,343,1,,,,,,
"2015-08-23 00:00:00",14084,158,713,1,,,,,,
"2015-08-24 00:00:00",13655,148,697,2,,,,,,
"2015-08-25 00:00:00",14064,128,730,3,,,,,,
"2015-08-26 00:00:00",13408,109,699,2,,,,,,
"2015-08-27 00:00:00",13346,131,264,5,,,,,,
"2015-08-28 00:00:00",12781,117,678,3,,,,,,
"2015-08-29 00:00:00",12886,142,666,2,,,,,,
"2015-08-30 00:00:00",14422,139,700,1,,,,,,
"2015-08-31 00:00:00",12726,130,647,1,,,,,,
"2015-09-01 00:00:00",12209,105,251,1,,,,,,
"2015-09-02 00:00:00",11925,84,158,1,,,,,,
"2015-09-03 00:00:00",12390,86,123,1,,,,,,
"2015-09-04 00:00:00",12622,98,754,1,,,,,,
"2015-09-05 00:00:00",14062,124,332,1,,,,,,
"2015-09-06 00:00:00",16108,125,894,1,,,,,,
"2015-09-07 00:00:00",15555,126,786,1,,,,,,
"2015-09-08 00:00:00",14067,99,269,2,,,,,,
"2015-09-09 00:00:00",13453,106,150,1,,,,,,
"2015-09-10 00:00:00",13162,93,786,,,,,,,
"2015-09-11 00:00:00",13669,87,776,1,,,,,,
"2015-09-12 00:00:00",14153,107,325,1,,,,,,
"2015-09-13 00:00:00",14953,107,862,,,,,,,
"2015-09-14 00:00:00",13991,112,932,2,,,,,,
"2015-09-15 00:00:00",13503,94,868,1,,,,,,
"2015-09-16 00:00:00",13038,105,854,1,,,,,,
"2015-09-17 00:00:00",12612,76,245,2,,,,,,
"2015-09-18 00:00:00",13395,96,901,4,,,,,,
"2015-09-19 00:00:00",14320,112,855,2,,,,,,
"2015-09-20 00:00:00",14826,102,522,1,,,,,,
"2015-09-21 00:00:00",12849,91,830,2,,,,,,
"2015-09-22 00:00:00",12892,94,238,1,,,,,,
"2015-09-23 00:00:00",13025,83,890,2,,,,,,
"2015-09-24 00:00:00",12572,99,959,4,,,,,,
"2015-09-25 00:00:00",13411,104,1039,2,,,,,,
"2015-09-26 00:00:00",14381,116,1056,1,,,,,,
"2015-09-27 00:00:00",15114,101,1094,,,,,,,
"2015-09-28 00:00:00",12988,87,294,,,,,,,
"2015-09-29 00:00:00",11933,85,1022,1,,,,,,
"2015-09-30 00:00:00",12116,82,1006,2,,,,,,
"2015-10-01 00:00:00",12470,85,957,3,,,,,,
"2015-10-02 00:00:00",13716,98,293,1,,,,,,
"2015-10-03 00:00:00",15124,106,1035,1,,,,,,
"2015-10-04 00:00:00",16122,116,1070,1,,,,,,
"2015-10-05 00:00:00",14244,98,992,1,,,,,,
"2015-10-06 00:00:00",14511,67,983,1,,,,,,
"2015-10-07 00:00:00",14221,106,968,1,,,,,,
"2015-10-08 00:00:00",14047,67,1011,2,,,,,,
"2015-10-09 00:00:00",15234,101,1071,2,,,,,,
"2015-10-10 00:00:00",16158,135,1068,3,,,,,,
"2015-10-11 00:00:00",16963,116,1143,2,,,,,,
"2015-10-12 00:00:00",15612,91,1010,2,,,,,,
"2015-10-13 00:00:00",14857,88,958,1,,,,,,
"2015-10-14 00:00:00",14182,106,983,1,,,,,,
"2015-10-15 00:00:00",13789,91,974,1,,,,,,
"2015-10-16 00:00:00",14776,113,1021,2,,,,,,
"2015-10-17 00:00:00",15716,112,1024,1,,,,,,
"2015-10-18 00:00:00",16558,115,1106,1,,,,,,
"2015-10-19 00:00:00",14402,111,1010,1,,,,,,
"2015-10-20 00:00:00",13690,79,952,1,,,,,,
"2015-10-21 00:00:00",13412,92,949,1,,,,,,
"2015-10-22 00:00:00",13178,87,896,1,,,,,,
"2015-10-23 00:00:00",14440,107,932,2,,,,,,
"2015-10-24 00:00:00",15643,116,998,2,,,,,,
"2015-10-25 00:00:00",15926,115,707,2,,,,,,
"2015-10-26 00:00:00",13838,91,957,3,,,,,,
"2015-10-27 00:00:00",14461,86,928,2,,,,,,
"2015-10-28 00:00:00",14421,91,900,2,,,,,,
"2015-10-29 00:00:00",14530,87,947,1,,,,,,
"2015-10-30 00:00:00",15065,115,978,1,,,,,,
"2015-10-31 00:00:00",16095,118,925,2,,,,,,
"2015-11-01 00:00:00",17192,98,1041,1,,,,,,
"2015-11-02 00:00:00",15349,76,309,2,,,,,,
"2015-11-03 00:00:00",14315,63,919,1,,,,,,
"2015-11-04 00:00:00",14753,67,936,1,,,,,,
"2015-11-05 00:00:00",14452,78,822,2,,,,,,
"2015-11-06 00:00:00",15739,94,1044,3,,,,,,
"2015-11-07 00:00:00",16918,119,1059,2,,,,,,
"2015-11-08 00:00:00",17555,121,1065,2,,,,,,
"2015-11-09 00:00:00",14556,90,311,1,,,,,,
"2015-11-10 00:00:00",14323,50,172,1,,,,,,
"2015-11-11 00:00:00",14157,86,175,2,,,,,,
"2015-11-12 00:00:00",13572,80,172,3,,,,,,
"2015-11-13 00:00:00",14632,73,1061,1,,,,,,
"2015-11-14 00:00:00",16091,91,1084,1,,,,,,
