"DateTime","DiRT Rally","DiRT Rally 2.0","WRC 8 FIA World Rally Championship","WRC 9 FIA World Rally Championship","WRC 10 FIA World Rally Championship","Dakar Desert Rally"
"2015-04-01 00:00:00",1997,,,,,
"2015-04-02 00:00:00",,,,,,
"2015-04-03 00:00:00",,,,,,
"2015-04-04 00:00:00",,,,,,
"2015-04-05 00:00:00",,,,,,
"2015-04-06 00:00:00",,,,,,
"2015-04-07 00:00:00",,,,,,
"2015-04-08 00:00:00",,,,,,
"2015-04-09 00:00:00",,,,,,
"2015-04-10 00:00:00",,,,,,
"2015-04-11 00:00:00",,,,,,
"2015-04-12 00:00:00",,,,,,
"2015-04-13 00:00:00",,,,,,
"2015-04-14 00:00:00",,,,,,
"2015-04-15 00:00:00",,,,,,
"2015-04-16 00:00:00",,,,,,
"2015-04-17 00:00:00",,,,,,
"2015-04-18 00:00:00",,,,,,
"2015-04-19 00:00:00",,,,,,
"2015-04-20 00:00:00",,,,,,
"2015-04-21 00:00:00",,,,,,
"2015-04-22 00:00:00",,,,,,
"2015-04-23 00:00:00",,,,,,
"2015-04-24 00:00:00",,,,,,
"2015-04-25 00:00:00",,,,,,
"2015-04-26 00:00:00",,,,,,
"2015-04-27 00:00:00",1215,,,,,
"2015-04-28 00:00:00",1911,,,,,
"2015-04-29 00:00:00",2000,,,,,
"2015-04-30 00:00:00",1901,,,,,
"2015-05-01 00:00:00",1977,,,,,
"2015-05-02 00:00:00",1904,,,,,
"2015-05-03 00:00:00",2054,,,,,
"2015-05-04 00:00:00",1803,,,,,
"2015-05-05 00:00:00",1686,,,,,
"2015-05-06 00:00:00",1512,,,,,
"2015-05-07 00:00:00",1264,,,,,
"2015-05-08 00:00:00",1183,,,,,
"2015-05-09 00:00:00",1214,,,,,
"2015-05-10 00:00:00",1130,,,,,
"2015-05-11 00:00:00",1028,,,,,
"2015-05-12 00:00:00",959,,,,,
"2015-05-13 00:00:00",894,,,,,
"2015-05-14 00:00:00",952,,,,,
"2015-05-15 00:00:00",996,,,,,
"2015-05-16 00:00:00",944,,,,,
"2015-05-17 00:00:00",963,,,,,
"2015-05-18 00:00:00",833,,,,,
"2015-05-19 00:00:00",785,,,,,
"2015-05-20 00:00:00",714,,,,,
"2015-05-21 00:00:00",712,,,,,
"2015-05-22 00:00:00",737,,,,,
"2015-05-23 00:00:00",781,,,,,
"2015-05-24 00:00:00",721,,,,,
"2015-05-25 00:00:00",751,,,,,
"2015-05-26 00:00:00",1338,,,,,
"2015-05-27 00:00:00",1141,,,,,
"2015-05-28 00:00:00",994,,,,,
"2015-05-29 00:00:00",922,,,,,
"2015-05-30 00:00:00",958,,,,,
"2015-05-31 00:00:00",988,,,,,
"2015-06-01 00:00:00",833,,,,,
"2015-06-02 00:00:00",753,,,,,
"2015-06-03 00:00:00",827,,,,,
"2015-06-04 00:00:00",733,,,,,
"2015-06-05 00:00:00",705,,,,,
"2015-06-06 00:00:00",700,,,,,
"2015-06-07 00:00:00",699,,,,,
"2015-06-08 00:00:00",701,,,,,
"2015-06-09 00:00:00",648,,,,,
"2015-06-10 00:00:00",596,,,,,
"2015-06-11 00:00:00",618,,,,,
"2015-06-12 00:00:00",658,,,,,
"2015-06-13 00:00:00",686,,,,,
"2015-06-14 00:00:00",788,,,,,
"2015-06-15 00:00:00",722,,,,,
"2015-06-16 00:00:00",778,,,,,
"2015-06-17 00:00:00",1085,,,,,
"2015-06-18 00:00:00",961,,,,,
"2015-06-19 00:00:00",883,,,,,
"2015-06-20 00:00:00",890,,,,,
"2015-06-21 00:00:00",990,,,,,
"2015-06-22 00:00:00",974,,,,,
"2015-06-23 00:00:00",879,,,,,
"2015-06-24 00:00:00",817,,,,,
"2015-06-25 00:00:00",749,,,,,
"2015-06-26 00:00:00",734,,,,,
"2015-06-27 00:00:00",816,,,,,
"2015-06-28 00:00:00",796,,,,,
"2015-06-29 00:00:00",1499,,,,,
"2015-06-30 00:00:00",1361,,,,,
"2015-07-01 00:00:00",1228,,,,,
"2015-07-02 00:00:00",1183,,,,,
"2015-07-03 00:00:00",1089,,,,,
"2015-07-04 00:00:00",1001,,,,,
"2015-07-05 00:00:00",1139,,,,,
"2015-07-06 00:00:00",1073,,,,,
"2015-07-07 00:00:00",1053,,,,,
"2015-07-08 00:00:00",1071,,,,,
"2015-07-09 00:00:00",1050,,,,,
"2015-07-10 00:00:00",886,,,,,
"2015-07-11 00:00:00",894,,,,,
"2015-07-12 00:00:00",998,,,,,
"2015-07-13 00:00:00",914,,,,,
"2015-07-14 00:00:00",884,,,,,
"2015-07-15 00:00:00",870,,,,,
"2015-07-16 00:00:00",799,,,,,
"2015-07-17 00:00:00",786,,,,,
"2015-07-18 00:00:00",787,,,,,
"2015-07-19 00:00:00",863,,,,,
"2015-07-20 00:00:00",788,,,,,
"2015-07-21 00:00:00",765,,,,,
"2015-07-22 00:00:00",770,,,,,
"2015-07-23 00:00:00",735,,,,,
"2015-07-24 00:00:00",677,,,,,
"2015-07-25 00:00:00",738,,,,,
"2015-07-26 00:00:00",810,,,,,
"2015-07-27 00:00:00",787,,,,,
"2015-07-28 00:00:00",704,,,,,
"2015-07-29 00:00:00",701,,,,,
"2015-07-30 00:00:00",701,,,,,
"2015-07-31 00:00:00",614,,,,,
"2015-08-01 00:00:00",634,,,,,
"2015-08-02 00:00:00",708,,,,,
"2015-08-03 00:00:00",1677,,,,,
"2015-08-04 00:00:00",1532,,,,,
"2015-08-05 00:00:00",1270,,,,,
"2015-08-06 00:00:00",1102,,,,,
"2015-08-07 00:00:00",998,,,,,
"2015-08-08 00:00:00",1050,,,,,
"2015-08-09 00:00:00",1032,,,,,
"2015-08-10 00:00:00",978,,,,,
"2015-08-11 00:00:00",915,,,,,
"2015-08-12 00:00:00",823,,,,,
"2015-08-13 00:00:00",815,,,,,
"2015-08-14 00:00:00",738,,,,,
"2015-08-15 00:00:00",814,,,,,
"2015-08-16 00:00:00",900,,,,,
"2015-08-17 00:00:00",891,,,,,
"2015-08-18 00:00:00",775,,,,,
"2015-08-19 00:00:00",768,,,,,
"2015-08-20 00:00:00",752,,,,,
"2015-08-21 00:00:00",684,,,,,
"2015-08-22 00:00:00",761,,,,,
"2015-08-23 00:00:00",823,,,,,
"2015-08-24 00:00:00",831,,,,,
"2015-08-25 00:00:00",1462,,,,,
"2015-08-26 00:00:00",1258,,,,,
"2015-08-27 00:00:00",1219,,,,,
"2015-08-28 00:00:00",1172,,,,,
"2015-08-29 00:00:00",1139,,,,,
"2015-08-30 00:00:00",1188,,,,,
"2015-08-31 00:00:00",1181,,,,,
"2015-09-01 00:00:00",1090,,,,,
"2015-09-02 00:00:00",1008,,,,,
"2015-09-03 00:00:00",917,,,,,
"2015-09-04 00:00:00",857,,,,,
"2015-09-05 00:00:00",941,,,,,
"2015-09-06 00:00:00",1010,,,,,
"2015-09-07 00:00:00",1034,,,,,
"2015-09-08 00:00:00",964,,,,,
"2015-09-09 00:00:00",818,,,,,
"2015-09-10 00:00:00",797,,,,,
"2015-09-11 00:00:00",841,,,,,
"2015-09-12 00:00:00",861,,,,,
"2015-09-13 00:00:00",907,,,,,
"2015-09-14 00:00:00",833,,,,,
"2015-09-15 00:00:00",768,,,,,
"2015-09-16 00:00:00",741,,,,,
"2015-09-17 00:00:00",736,,,,,
"2015-09-18 00:00:00",746,,,,,
"2015-09-19 00:00:00",747,,,,,
"2015-09-20 00:00:00",833,,,,,
"2015-09-21 00:00:00",373,,,,,
"2015-09-22 00:00:00",731,,,,,
"2015-09-23 00:00:00",767,,,,,
"2015-09-24 00:00:00",746,,,,,
"2015-09-25 00:00:00",735,,,,,
"2015-09-26 00:00:00",745,,,,,
"2015-09-27 00:00:00",764,,,,,
"2015-09-28 00:00:00",421,,,,,
"2015-09-29 00:00:00",728,,,,,
"2015-09-30 00:00:00",1478,,,,,
"2015-10-01 00:00:00",1602,,,,,
"2015-10-02 00:00:00",1522,,,,,
"2015-10-03 00:00:00",1568,,,,,
"2015-10-04 00:00:00",1545,,,,,
"2015-10-05 00:00:00",1500,,,,,
"2015-10-06 00:00:00",1351,,,,,
"2015-10-07 00:00:00",1301,,,,,
"2015-10-08 00:00:00",1040,,,,,
"2015-10-09 00:00:00",1126,,,,,
"2015-10-10 00:00:00",1219,,,,,
"2015-10-11 00:00:00",1227,,,,,
"2015-10-12 00:00:00",1126,,,,,
"2015-10-13 00:00:00",1026,,,,,
"2015-10-14 00:00:00",1030,,,,,
"2015-10-15 00:00:00",1032,,,,,
"2015-10-16 00:00:00",1044,,,,,
"2015-10-17 00:00:00",1124,,,,,
"2015-10-18 00:00:00",1205,,,,,
"2015-10-19 00:00:00",1055,,,,,
"2015-10-20 00:00:00",971,,,,,
"2015-10-21 00:00:00",974,,,,,
"2015-10-22 00:00:00",952,,,,,
"2015-10-23 00:00:00",1265,,,,,
"2015-10-24 00:00:00",1534,,,,,
"2015-10-25 00:00:00",1709,,,,,
"2015-10-26 00:00:00",1686,,,,,
"2015-10-27 00:00:00",1452,,,,,
"2015-10-28 00:00:00",1330,,,,,
"2015-10-29 00:00:00",830,,,,,
"2015-10-30 00:00:00",1151,,,,,
"2015-10-31 00:00:00",1202,,,,,
"2015-11-01 00:00:00",1295,,,,,
"2015-11-02 00:00:00",1542,,,,,
"2015-11-03 00:00:00",1654,,,,,
"2015-11-04 00:00:00",1640,,,,,
"2015-11-05 00:00:00",1599,,,,,
"2015-11-06 00:00:00",1501,,,,,
"2015-11-07 00:00:00",1680,,,,,
"2015-11-08 00:00:00",1669,,,,,
"2015-11-09 00:00:00",1420,,,,,
"2015-11-10 00:00:00",1290,,,,,
"2015-11-11 00:00:00",1256,,,,,
"2015-11-12 00:00:00",1286,,,,,
"2015-11-13 00:00:00",1199,,,,,
"2015-11-14 00:00:00",1317,,,,,
"2015-11-15 00:00:00",1369,,,,,
"2015-11-16 00:00:00",1203,,,,,
"2015-11-17 00:00:00",1179,,,,,
"2015-11-18 00:00:00",1150,,,,,
"2015-11-19 00:00:00",1139,,,,,
"2015-11-20 00:00:00",1174,,,,,
"2015-11-21 00:00:00",1264,,,,,
"2015-11-22 00:00:00",1284,,,,,
"2015-11-23 00:00:00",1090,,,,,
"2015-11-24 00:00:00",1072,,,,,
"2015-11-25 00:00:00",1034,,,,,
"2015-11-26 00:00:00",1111,,,,,
"2015-11-27 00:00:00",1147,,,,,
"2015-11-28 00:00:00",1329,,,,,
"2015-11-29 00:00:00",1341,,,,,
"2015-11-30 00:00:00",1234,,,,,
"2015-12-01 00:00:00",1237,,,,,
"2015-12-02 00:00:00",1147,,,,,
"2015-12-03 00:00:00",1116,,,,,
"2015-12-04 00:00:00",1237,,,,,
"2015-12-05 00:00:00",1244,,,,,
"2015-12-06 00:00:00",1236,,,,,
"2015-12-07 00:00:00",2138,,,,,
"2015-12-08 00:00:00",2692,,,,,
"2015-12-09 00:00:00",2403,,,,,
"2015-12-10 00:00:00",2270,,,,,
"2015-12-11 00:00:00",2174,,,,,
"2015-12-12 00:00:00",2515,,,,,
"2015-12-13 00:00:00",2430,,,,,
"2015-12-14 00:00:00",2262,,,,,
"2015-12-15 00:00:00",1967,,,,,
"2015-12-16 00:00:00",1894,,,,,
"2015-12-17 00:00:00",1833,,,,,
"2015-12-18 00:00:00",1862,,,,,
"2015-12-19 00:00:00",2041,,,,,
"2015-12-20 00:00:00",2167,,,,,
"2015-12-21 00:00:00",1882,,,,,
"2015-12-22 00:00:00",1758,,,,,
"2015-12-23 00:00:00",1800,,,,,
"2015-12-24 00:00:00",1670,,,,,
"2015-12-25 00:00:00",1947,,,,,
"2015-12-26 00:00:00",2016,,,,,
"2015-12-27 00:00:00",2191,,,,,
"2015-12-28 00:00:00",1990,,,,,
"2015-12-29 00:00:00",1937,,,,,
"2015-12-30 00:00:00",1968,,,,,
"2015-12-31 00:00:00",1946,,,,,
"2016-01-01 00:00:00",1785,,,,,
"2016-01-02 00:00:00",2017,,,,,
"2016-01-03 00:00:00",1993,,,,,
"2016-01-04 00:00:00",1742,,,,,
"2016-01-05 00:00:00",1633,,,,,
"2016-01-06 00:00:00",1566,,,,,
"2016-01-07 00:00:00",1645,,,,,
"2016-01-08 00:00:00",1653,,,,,
"2016-01-09 00:00:00",1906,,,,,
"2016-01-10 00:00:00",1958,,,,,
"2016-01-11 00:00:00",1582,,,,,
"2016-01-12 00:00:00",1624,,,,,
"2016-01-13 00:00:00",1511,,,,,
"2016-01-14 00:00:00",1552,,,,,
"2016-01-15 00:00:00",1551,,,,,
"2016-01-16 00:00:00",1710,,,,,
"2016-01-17 00:00:00",1761,,,,,
"2016-01-18 00:00:00",1464,,,,,
"2016-01-19 00:00:00",1417,,,,,
"2016-01-20 00:00:00",1401,,,,,
"2016-01-21 00:00:00",1330,,,,,
"2016-01-22 00:00:00",1470,,,,,
"2016-01-23 00:00:00",1727,,,,,
"2016-01-24 00:00:00",1755,,,,,
"2016-01-25 00:00:00",1538,,,,,
"2016-01-26 00:00:00",1406,,,,,
"2016-01-27 00:00:00",1384,,,,,
"2016-01-28 00:00:00",1349,,,,,
"2016-01-29 00:00:00",1366,,,,,
"2016-01-30 00:00:00",1579,,,,,
"2016-01-31 00:00:00",1559,,,,,
"2016-02-01 00:00:00",1358,,,,,
"2016-02-02 00:00:00",1460,,,,,
"2016-02-03 00:00:00",1465,,,,,
"2016-02-04 00:00:00",1452,,,,,
"2016-02-05 00:00:00",1372,,,,,
"2016-02-06 00:00:00",1587,,,,,
"2016-02-07 00:00:00",1633,,,,,
"2016-02-08 00:00:00",1494,,,,,
"2016-02-09 00:00:00",1435,,,,,
"2016-02-10 00:00:00",1386,,,,,
"2016-02-11 00:00:00",1409,,,,,
"2016-02-12 00:00:00",1414,,,,,
"2016-02-13 00:00:00",1612,,,,,
"2016-02-14 00:00:00",1572,,,,,
"2016-02-15 00:00:00",1540,,,,,
"2016-02-16 00:00:00",1308,,,,,
"2016-02-17 00:00:00",1249,,,,,
"2016-02-18 00:00:00",1300,,,,,
"2016-02-19 00:00:00",1258,,,,,
"2016-02-20 00:00:00",1445,,,,,
"2016-02-21 00:00:00",1475,,,,,
"2016-02-22 00:00:00",1314,,,,,
"2016-02-23 00:00:00",1272,,,,,
"2016-02-24 00:00:00",701,,,,,
"2016-02-25 00:00:00",1257,,,,,
"2016-02-26 00:00:00",1216,,,,,
"2016-02-27 00:00:00",1428,,,,,
"2016-02-28 00:00:00",1466,,,,,
"2016-02-29 00:00:00",1225,,,,,
"2016-03-01 00:00:00",1197,,,,,
"2016-03-02 00:00:00",1170,,,,,
"2016-03-03 00:00:00",1156,,,,,
"2016-03-04 00:00:00",1237,,,,,
"2016-03-05 00:00:00",1382,,,,,
"2016-03-06 00:00:00",1403,,,,,
"2016-03-07 00:00:00",1187,,,,,
"2016-03-08 00:00:00",1027,,,,,
"2016-03-09 00:00:00",1095,,,,,
"2016-03-10 00:00:00",1056,,,,,
"2016-03-11 00:00:00",577,,,,,
"2016-03-12 00:00:00",1275,,,,,
"2016-03-13 00:00:00",1223,,,,,
"2016-03-14 00:00:00",1093,,,,,
"2016-03-15 00:00:00",1071,,,,,
"2016-03-16 00:00:00",1012,,,,,
"2016-03-17 00:00:00",1036,,,,,
"2016-03-18 00:00:00",1101,,,,,
"2016-03-19 00:00:00",1225,,,,,
"2016-03-20 00:00:00",1240,,,,,
"2016-03-21 00:00:00",1083,,,,,
"2016-03-22 00:00:00",999,,,,,
"2016-03-23 00:00:00",1045,,,,,
"2016-03-24 00:00:00",1111,,,,,
"2016-03-25 00:00:00",1230,,,,,
"2016-03-26 00:00:00",1176,,,,,
"2016-03-27 00:00:00",1222,,,,,
"2016-03-28 00:00:00",1217,,,,,
"2016-03-29 00:00:00",1055,,,,,
"2016-03-30 00:00:00",1027,,,,,
"2016-03-31 00:00:00",1039,,,,,
"2016-04-01 00:00:00",1079,,,,,
"2016-04-02 00:00:00",1060,,,,,
"2016-04-03 00:00:00",1131,,,,,
"2016-04-04 00:00:00",1073,,,,,
"2016-04-05 00:00:00",1464,,,,,
"2016-04-06 00:00:00",1825,,,,,
"2016-04-07 00:00:00",1865,,,,,
"2016-04-08 00:00:00",1963,,,,,
"2016-04-09 00:00:00",2215,,,,,
"2016-04-10 00:00:00",2245,,,,,
"2016-04-11 00:00:00",2086,,,,,
"2016-04-12 00:00:00",1781,,,,,
"2016-04-13 00:00:00",1688,,,,,
"2016-04-14 00:00:00",1638,,,,,
"2016-04-15 00:00:00",1611,,,,,
"2016-04-16 00:00:00",1708,,,,,
"2016-04-17 00:00:00",1771,,,,,
"2016-04-18 00:00:00",1562,,,,,
"2016-04-19 00:00:00",1527,,,,,
"2016-04-20 00:00:00",1418,,,,,
"2016-04-21 00:00:00",1437,,,,,
"2016-04-22 00:00:00",1473,,,,,
"2016-04-23 00:00:00",1594,,,,,
"2016-04-24 00:00:00",1758,,,,,
"2016-04-25 00:00:00",1496,,,,,
"2016-04-26 00:00:00",1474,,,,,
"2016-04-27 00:00:00",1343,,,,,
"2016-04-28 00:00:00",1425,,,,,
"2016-04-29 00:00:00",1344,,,,,
"2016-04-30 00:00:00",1425,,,,,
"2016-05-01 00:00:00",1472,,,,,
"2016-05-02 00:00:00",1338,,,,,
"2016-05-03 00:00:00",1235,,,,,
"2016-05-04 00:00:00",1132,,,,,
"2016-05-05 00:00:00",1083,,,,,
"2016-05-06 00:00:00",1062,,,,,
"2016-05-07 00:00:00",1061,,,,,
"2016-05-08 00:00:00",1116,,,,,
"2016-05-09 00:00:00",1013,,,,,
"2016-05-10 00:00:00",1041,,,,,
"2016-05-11 00:00:00",1021,,,,,
"2016-05-12 00:00:00",1031,,,,,
"2016-05-13 00:00:00",1091,,,,,
"2016-05-14 00:00:00",1182,,,,,
"2016-05-15 00:00:00",1224,,,,,
"2016-05-16 00:00:00",1168,,,,,
"2016-05-17 00:00:00",1046,,,,,
"2016-05-18 00:00:00",964,,,,,
"2016-05-19 00:00:00",971,,,,,
"2016-05-20 00:00:00",978,,,,,
"2016-05-21 00:00:00",1011,,,,,
"2016-05-22 00:00:00",1090,,,,,
"2016-05-23 00:00:00",1057,,,,,
"2016-05-24 00:00:00",937,,,,,
"2016-05-25 00:00:00",952,,,,,
"2016-05-26 00:00:00",893,,,,,
"2016-05-27 00:00:00",860,,,,,
"2016-05-28 00:00:00",883,,,,,
"2016-05-29 00:00:00",1030,,,,,
"2016-05-30 00:00:00",999,,,,,
"2016-05-31 00:00:00",897,,,,,
"2016-06-01 00:00:00",865,,,,,
"2016-06-02 00:00:00",866,,,,,
"2016-06-03 00:00:00",881,,,,,
"2016-06-04 00:00:00",898,,,,,
"2016-06-05 00:00:00",970,,,,,
"2016-06-06 00:00:00",828,,,,,
"2016-06-07 00:00:00",837,,,,,
"2016-06-08 00:00:00",825,,,,,
"2016-06-09 00:00:00",843,,,,,
"2016-06-10 00:00:00",1057,,,,,
"2016-06-11 00:00:00",1437,,,,,
"2016-06-12 00:00:00",1605,,,,,
"2016-06-13 00:00:00",1377,,,,,
"2016-06-14 00:00:00",1263,,,,,
"2016-06-15 00:00:00",1102,,,,,
"2016-06-16 00:00:00",1147,,,,,
"2016-06-17 00:00:00",1170,,,,,
"2016-06-18 00:00:00",1231,,,,,
"2016-06-19 00:00:00",1270,,,,,
"2016-06-20 00:00:00",1028,,,,,
"2016-06-21 00:00:00",1009,,,,,
"2016-06-22 00:00:00",863,,,,,
"2016-06-23 00:00:00",824,,,,,
"2016-06-24 00:00:00",818,,,,,
"2016-06-25 00:00:00",987,,,,,
"2016-06-26 00:00:00",1034,,,,,
"2016-06-27 00:00:00",1120,,,,,
"2016-06-28 00:00:00",1079,,,,,
"2016-06-29 00:00:00",1006,,,,,
"2016-06-30 00:00:00",986,,,,,
"2016-07-01 00:00:00",998,,,,,
"2016-07-02 00:00:00",1092,,,,,
"2016-07-03 00:00:00",1177,,,,,
"2016-07-04 00:00:00",1136,,,,,
"2016-07-05 00:00:00",1020,,,,,
"2016-07-06 00:00:00",971,,,,,
"2016-07-07 00:00:00",869,,,,,
"2016-07-08 00:00:00",894,,,,,
"2016-07-09 00:00:00",955,,,,,
"2016-07-10 00:00:00",932,,,,,
"2016-07-11 00:00:00",864,,,,,
"2016-07-12 00:00:00",1024,,,,,
"2016-07-13 00:00:00",1003,,,,,
"2016-07-14 00:00:00",971,,,,,
"2016-07-15 00:00:00",916,,,,,
"2016-07-16 00:00:00",936,,,,,
"2016-07-17 00:00:00",965,,,,,
"2016-07-18 00:00:00",833,,,,,
"2016-07-19 00:00:00",766,,,,,
"2016-07-20 00:00:00",754,,,,,
"2016-07-21 00:00:00",781,,,,,
"2016-07-22 00:00:00",796,,,,,
"2016-07-23 00:00:00",861,,,,,
"2016-07-24 00:00:00",870,,,,,
"2016-07-25 00:00:00",851,,,,,
"2016-07-26 00:00:00",827,,,,,
"2016-07-27 00:00:00",765,,,,,
"2016-07-28 00:00:00",779,,,,,
"2016-07-29 00:00:00",785,,,,,
"2016-07-30 00:00:00",831,,,,,
"2016-07-31 00:00:00",1019,,,,,
"2016-08-01 00:00:00",918,,,,,
"2016-08-02 00:00:00",880,,,,,
"2016-08-03 00:00:00",875,,,,,
"2016-08-04 00:00:00",825,,,,,
"2016-08-05 00:00:00",791,,,,,
"2016-08-06 00:00:00",807,,,,,
"2016-08-07 00:00:00",833,,,,,
"2016-08-08 00:00:00",807,,,,,
"2016-08-09 00:00:00",830,,,,,
"2016-08-10 00:00:00",874,,,,,
"2016-08-11 00:00:00",844,,,,,
"2016-08-12 00:00:00",778,,,,,
"2016-08-13 00:00:00",779,,,,,
"2016-08-14 00:00:00",798,,,,,
"2016-08-15 00:00:00",763,,,,,
"2016-08-16 00:00:00",768,,,,,
"2016-08-17 00:00:00",746,,,,,
"2016-08-18 00:00:00",723,,,,,
"2016-08-19 00:00:00",769,,,,,
"2016-08-20 00:00:00",829,,,,,
"2016-08-21 00:00:00",934,,,,,
"2016-08-22 00:00:00",803,,,,,
"2016-08-23 00:00:00",750,,,,,
"2016-08-24 00:00:00",739,,,,,
"2016-08-25 00:00:00",676,,,,,
"2016-08-26 00:00:00",707,,,,,
"2016-08-27 00:00:00",703,,,,,
"2016-08-28 00:00:00",807,,,,,
"2016-08-29 00:00:00",804,,,,,
"2016-08-30 00:00:00",675,,,,,
"2016-08-31 00:00:00",675,,,,,
"2016-09-01 00:00:00",648,,,,,
"2016-09-02 00:00:00",665,,,,,
"2016-09-03 00:00:00",755,,,,,
"2016-09-04 00:00:00",870,,,,,
"2016-09-05 00:00:00",794,,,,,
"2016-09-06 00:00:00",732,,,,,
"2016-09-07 00:00:00",674,,,,,
"2016-09-08 00:00:00",722,,,,,
"2016-09-09 00:00:00",717,,,,,
"2016-09-10 00:00:00",749,,,,,
"2016-09-11 00:00:00",767,,,,,
"2016-09-12 00:00:00",670,,,,,
"2016-09-13 00:00:00",674,,,,,
"2016-09-14 00:00:00",549,,,,,
"2016-09-15 00:00:00",711,,,,,
"2016-09-16 00:00:00",756,,,,,
"2016-09-17 00:00:00",857,,,,,
"2016-09-18 00:00:00",919,,,,,
"2016-09-19 00:00:00",785,,,,,
"2016-09-20 00:00:00",721,,,,,
"2016-09-21 00:00:00",688,,,,,
"2016-09-22 00:00:00",722,,,,,
"2016-09-23 00:00:00",758,,,,,
"2016-09-24 00:00:00",835,,,,,
"2016-09-25 00:00:00",861,,,,,
"2016-09-26 00:00:00",781,,,,,
"2016-09-27 00:00:00",697,,,,,
"2016-09-28 00:00:00",718,,,,,
"2016-09-29 00:00:00",743,,,,,
"2016-09-30 00:00:00",956,,,,,
"2016-10-01 00:00:00",1213,,,,,
"2016-10-02 00:00:00",1362,,,,,
"2016-10-03 00:00:00",1179,,,,,
"2016-10-04 00:00:00",1086,,,,,
"2016-10-05 00:00:00",992,,,,,
"2016-10-06 00:00:00",948,,,,,
"2016-10-07 00:00:00",914,,,,,
"2016-10-08 00:00:00",1042,,,,,
"2016-10-09 00:00:00",1073,,,,,
"2016-10-10 00:00:00",867,,,,,
"2016-10-11 00:00:00",810,,,,,
"2016-10-12 00:00:00",862,,,,,
"2016-10-13 00:00:00",857,,,,,
"2016-10-14 00:00:00",837,,,,,
"2016-10-15 00:00:00",930,,,,,
"2016-10-16 00:00:00",998,,,,,
"2016-10-17 00:00:00",902,,,,,
"2016-10-18 00:00:00",869,,,,,
"2016-10-19 00:00:00",805,,,,,
"2016-10-20 00:00:00",814,,,,,
"2016-10-21 00:00:00",836,,,,,
"2016-10-22 00:00:00",880,,,,,
"2016-10-23 00:00:00",941,,,,,
"2016-10-24 00:00:00",817,,,,,
"2016-10-25 00:00:00",779,,,,,
"2016-10-26 00:00:00",733,,,,,
"2016-10-27 00:00:00",783,,,,,
"2016-10-28 00:00:00",777,,,,,
"2016-10-29 00:00:00",885,,,,,
"2016-10-30 00:00:00",922,,,,,
"2016-10-31 00:00:00",806,,,,,
"2016-11-01 00:00:00",816,,,,,
"2016-11-02 00:00:00",765,,,,,
"2016-11-03 00:00:00",756,,,,,
"2016-11-04 00:00:00",786,,,,,
"2016-11-05 00:00:00",989,,,,,
"2016-11-06 00:00:00",944,,,,,
"2016-11-07 00:00:00",752,,,,,
"2016-11-08 00:00:00",765,,,,,
"2016-11-09 00:00:00",733,,,,,
"2016-11-10 00:00:00",737,,,,,
"2016-11-11 00:00:00",814,,,,,
"2016-11-12 00:00:00",957,,,,,
"2016-11-13 00:00:00",949,,,,,
"2016-11-14 00:00:00",840,,,,,
"2016-11-15 00:00:00",805,,,,,
"2016-11-16 00:00:00",805,,,,,
"2016-11-17 00:00:00",815,,,,,
"2016-11-18 00:00:00",812,,,,,
"2016-11-19 00:00:00",917,,,,,
"2016-11-20 00:00:00",1017,,,,,
"2016-11-21 00:00:00",851,,,,,
"2016-11-22 00:00:00",772,,,,,
"2016-11-23 00:00:00",780,,,,,
"2016-11-24 00:00:00",944,,,,,
"2016-11-25 00:00:00",1080,,,,,
"2016-11-26 00:00:00",1185,,,,,
"2016-11-27 00:00:00",1234,,,,,
"2016-11-28 00:00:00",1066,,,,,
"2016-11-29 00:00:00",1050,,,,,
"2016-11-30 00:00:00",969,,,,,
"2016-12-01 00:00:00",976,,,,,
"2016-12-02 00:00:00",974,,,,,
"2016-12-03 00:00:00",1131,,,,,
"2016-12-04 00:00:00",1129,,,,,
"2016-12-05 00:00:00",920,,,,,
"2016-12-06 00:00:00",866,,,,,
"2016-12-07 00:00:00",835,,,,,
"2016-12-08 00:00:00",639,,,,,
"2016-12-09 00:00:00",899,,,,,
"2016-12-10 00:00:00",1000,,,,,
"2016-12-11 00:00:00",1081,,,,,
"2016-12-12 00:00:00",848,,,,,
"2016-12-13 00:00:00",836,,,,,
"2016-12-14 00:00:00",809,,,,,
"2016-12-15 00:00:00",820,,,,,
"2016-12-16 00:00:00",833,,,,,
"2016-12-17 00:00:00",934,,,,,
"2016-12-18 00:00:00",1006,,,,,
"2016-12-19 00:00:00",851,,,,,
"2016-12-20 00:00:00",786,,,,,
"2016-12-21 00:00:00",804,,,,,
"2016-12-22 00:00:00",817,,,,,
"2016-12-23 00:00:00",939,,,,,
"2016-12-24 00:00:00",1142,,,,,
"2016-12-25 00:00:00",1408,,,,,
"2016-12-26 00:00:00",1579,,,,,
"2016-12-27 00:00:00",1648,,,,,
"2016-12-28 00:00:00",1491,,,,,
"2016-12-29 00:00:00",1552,,,,,
"2016-12-30 00:00:00",1546,,,,,
"2016-12-31 00:00:00",1607,,,,,
"2017-01-01 00:00:00",1428,,,,,
"2017-01-02 00:00:00",1537,,,,,
"2017-01-03 00:00:00",1338,,,,,
"2017-01-04 00:00:00",1261,,,,,
"2017-01-05 00:00:00",1170,,,,,
"2017-01-06 00:00:00",1211,,,,,
